customer_id,gender,age,total_orders,amount,payment_method,area,last_invoice_date,shopping_time,payment_status,Cashier,,,,
CUST03791,Male,30,23,4566.12,Wallet,Bapu Bazaar,12-06-2023,Afternoon,yes,BB30393,,,,
CUST03792,Male,56,49,19164.25,Debit Card,Pratap Nagar,31-01-2023,Night,yes,PN34546,,,,
CUST03793,Male,65,1,3732.05,Cash,Bapu Bazaar,19-11-2023,Morning,yes,BB30393,,,,
CUST03794,Male,35,38,1896.55,Wallet,Bapu Bazaar,27-07-2023,Afternoon,yes,BB30393,,,,
CUST03795,Female,42,15,9052.66,Cash,Shastri Nagar,12-12-2023,Morning,yes,SN34543,,,,
CUST03796,Male,61,34,12717.24,UPI,Shastri Nagar,07-09-2023,Morning,yes,SN34543,,,,
CUST03797,Female,29,14,4286.3,UPI,Johari Bazaar,14-03-2023,Afternoon,yes,JW32473,,,,
CUST03798,Male,22,35,13829.4,Credit Card,Pratap Nagar,12-02-2023,Morning,yes,PN34546,,,,
CUST03799,Female,45,43,2063.62,Wallet,Pratap Nagar,03-08-2023,Evening,yes,PN34546,,,,
CUST03800,Female,58,44,9751.58,UPI,Jhotwara,30-08-2023,Afternoon,yes,JH34565,,,,
CUST03801,Female,26,35,4693.18,Credit Card,Johari Bazaar,11-01-2023,Evening,yes,JW32473,,,,
CUST03802,Female,21,14,3547.36,UPI,Johari Bazaar,23-11-2023,Evening,yes,JW32473,,,,
CUST03803,Male,24,38,7251.15,UPI,Johari Bazaar,02-03-2023,Evening,yes,JW32473,,,,
CUST03804,Male,45,33,11130.96,Cash,Pratap Nagar,12-02-2023,Night,yes,PN34546,,,,
CUST03805,Female,62,34,8098.04,Wallet,Jhotwara,03-02-2023,Evening,yes,JH34565,,,,
CUST03806,Male,36,30,2497.5,Debit Card,Pratap Nagar,20-04-2023,Morning,yes,PN34546,,,,
CUST03807,Female,46,28,16596.06,UPI,Shayam Nagar,19-03-2023,Morning,yes,SN22345,,,,
CUST03808,Female,54,6,8015.76,Debit Card,Shayam Nagar,13-06-2023,Evening,yes,SN22345,,,,
CUST03809,Female,57,8,1856.61,UPI,Shayam Nagar,08-05-2023,Evening,yes,SN22345,,,,
CUST03810,Female,58,18,2903.74,Wallet,C-Scheme,03-12-2023,Evening,yes,CS43533,,,,
CUST03811,Male,32,12,7295.13,Credit Card,C-Scheme,27-01-2023,Night,yes,CS43533,,,,
CUST03812,Female,49,21,8845.48,Debit Card,Johari Bazaar,06-04-2023,Night,yes,JW32473,,,,
CUST03813,Female,46,3,17372.95,Cash,Bapu Bazaar,18-09-2023,Night,yes,BB30393,,,,
CUST03814,Female,37,35,530.28,Debit Card,Jhotwara,31-01-2023,Evening,yes,JH34565,,,,
CUST03815,Male,25,26,531.78,Cash,Pratap Nagar,18-06-2023,Afternoon,yes,PN34546,,,,
CUST03816,Female,64,35,1098,Credit Card,Jhotwara,16-02-2023,Night,yes,JH34565,,,,
CUST03817,Male,41,48,9969.69,Wallet,Vaishali Nagar,22-05-2023,Afternoon,yes,VN32344,,,,
CUST03818,Male,27,49,6519.36,Debit Card,Shastri Nagar,10-09-2023,Night,yes,SN34543,,,,
CUST03819,Male,30,23,24181.05,Credit Card,Shayam Nagar,13-05-2023,Evening,yes,SN22345,,,,
CUST03820,Male,45,10,12807.84,UPI,C-Scheme,04-12-2023,Evening,yes,CS43533,,,,
CUST03821,Female,53,39,19841.16,Wallet,Shayam Nagar,15-08-2023,Morning,yes,SN22345,,,,
CUST03822,Female,28,14,17875.35,UPI,Shayam Nagar,30-05-2023,Evening,yes,SN22345,,,,
CUST03823,Male,37,21,5501.62,Cash,Malviya Nagar,17-03-2023,Night,yes,MN25354,,,,
CUST03824,Male,47,3,5063.01,Credit Card,Shayam Nagar,08-04-2023,Evening,yes,SN22345,,,,
CUST03825,Female,62,28,1384.17,Cash,C-Scheme,08-09-2023,Afternoon,yes,CS43533,,,,
CUST03826,Male,65,33,14657.36,UPI,Mansarovar,27-06-2023,Evening,yes,MS27374,,,,
CUST03827,Female,60,2,12122.3,Cash,Mansarovar,21-11-2023,Afternoon,yes,MS27374,,,,
CUST03828,Female,52,25,4988.8,Debit Card,Malviya Nagar,02-08-2023,Morning,yes,MN25354,,,,
CUST03829,Male,31,8,7862.8,Wallet,Shastri Nagar,07-02-2023,Evening,yes,SN34543,,,,
CUST03830,Male,42,28,16407,UPI,Jhotwara,13-03-2023,Evening,yes,JH34565,,,,
CUST03831,Male,28,13,2562.03,Credit Card,Bapu Bazaar,12-03-2023,Afternoon,yes,BB30393,,,,
CUST03832,Male,41,16,3959.04,Debit Card,Malviya Nagar,01-02-2023,Evening,yes,MN25354,,,,
CUST03833,Male,21,21,2292.16,Cash,Bapu Bazaar,11-10-2023,Evening,yes,BB30393,,,,
CUST03834,Male,61,36,29938.62,Credit Card,Malviya Nagar,13-09-2023,Evening,yes,MN25354,,,,
CUST03835,Female,39,7,9948.18,Cash,Johari Bazaar,19-12-2023,Evening,yes,JW32473,,,,
CUST03836,Female,64,22,4406.15,Wallet,Jhotwara,08-04-2023,Night,yes,JH34565,,,,
CUST03837,Male,58,15,18652.56,UPI,Malviya Nagar,15-12-2023,Night,yes,MN25354,,,,
CUST03838,Male,52,17,26444.46,Credit Card,C-Scheme,02-11-2023,Night,yes,CS43533,,,,
CUST03839,Male,21,34,24018,UPI,Jhotwara,18-08-2023,Evening,yes,JH34565,,,,
CUST03840,Female,63,32,12420.44,Credit Card,Johari Bazaar,12-10-2023,Evening,yes,JW32473,,,,
CUST03841,Male,22,38,5019.68,Wallet,Johari Bazaar,15-10-2023,Night,yes,JW32473,,,,
CUST03842,Female,64,6,4957.9,Cash,Mansarovar,30-12-2023,Evening,yes,MS27374,,,,
CUST03843,Female,46,29,6260.88,UPI,Johari Bazaar,26-07-2023,Afternoon,yes,JW32473,,,,
CUST03844,Female,58,22,3351.02,Cash,Malviya Nagar,14-03-2023,Morning,yes,MN25354,,,,
CUST03845,Female,19,44,21568.62,Credit Card,Shastri Nagar,30-04-2023,Night,yes,SN34543,,,,
CUST03846,Female,40,17,1658.69,Cash,Johari Bazaar,08-08-2023,Night,yes,JW32473,,,,
CUST03847,Female,44,15,4923.37,Cash,Vaishali Nagar,20-05-2023,Evening,yes,VN32344,,,,
CUST03848,Female,48,6,27178.2,Wallet,Johari Bazaar,05-11-2023,Morning,yes,JW32473,,,,
CUST03849,Female,53,47,3584.82,Cash,Shastri Nagar,11-07-2023,Morning,yes,SN34543,,,,
CUST03850,Female,20,18,11123.16,Debit Card,Vaishali Nagar,13-10-2023,Night,yes,VN32344,,,,
CUST03851,Female,21,28,3474.3,Cash,Shayam Nagar,28-05-2023,Afternoon,yes,SN22345,,,,
CUST03852,Female,38,31,2381.46,Debit Card,Malviya Nagar,23-11-2023,Morning,yes,MN25354,,,,
CUST03853,Male,54,18,2549.52,Credit Card,C-Scheme,02-10-2023,Night,yes,CS43533,,,,
CUST03854,Male,50,9,6979.74,UPI,C-Scheme,27-01-2023,Morning,yes,CS43533,,,,
CUST03855,Male,30,20,18297.04,Credit Card,Malviya Nagar,23-11-2023,Night,yes,MN25354,,,,
CUST03856,Male,50,40,4383.83,Debit Card,Bapu Bazaar,06-04-2023,Night,yes,BB30393,,,,
CUST03857,Male,46,15,8867.36,Debit Card,Johari Bazaar,10-12-2023,Morning,yes,JW32473,,,,
CUST03858,Female,29,9,21597.35,UPI,Shastri Nagar,03-09-2023,Night,yes,SN34543,,,,
CUST03859,Female,27,48,11555.56,Wallet,Mansarovar,22-12-2023,Night,yes,MS27374,,,,
CUST03860,Male,34,38,20518.25,Debit Card,Johari Bazaar,27-01-2023,Night,yes,JW32473,,,,
CUST03861,Male,46,39,15892.48,Wallet,Malviya Nagar,11-10-2023,Evening,yes,MN25354,,,,
CUST03862,Male,46,46,20095.62,Debit Card,Jhotwara,09-11-2023,Evening,yes,JH34565,,,,
CUST03863,Male,29,28,13664.25,Wallet,Bapu Bazaar,27-10-2023,Night,yes,BB30393,,,,
CUST03864,Female,32,7,15068,UPI,Jhotwara,08-07-2023,Evening,yes,JH34565,,,,
CUST03865,Male,48,35,381.94,Credit Card,Vaishali Nagar,06-07-2023,Afternoon,yes,VN32344,,,,
CUST03866,Male,62,4,3508.65,UPI,Jhotwara,25-12-2023,Morning,yes,JH34565,,,,
CUST03867,Male,27,34,13578.45,Debit Card,Shastri Nagar,17-01-2023,Night,yes,SN34543,,,,
CUST03868,Male,36,25,4905.25,UPI,Mansarovar,13-02-2023,Morning,yes,MS27374,,,,
CUST03869,Male,35,34,3593.43,UPI,Pratap Nagar,29-10-2023,Morning,yes,PN34546,,,,
CUST03870,Female,57,2,14965.84,Debit Card,Jhotwara,11-03-2023,Evening,yes,JH34565,,,,
CUST03871,Male,52,21,22134.6,Cash,Shayam Nagar,07-12-2023,Evening,yes,SN22345,,,,
CUST03872,Male,48,26,5126.68,Debit Card,Johari Bazaar,13-02-2023,Afternoon,yes,JW32473,,,,
CUST03873,Male,29,21,8434.76,UPI,Malviya Nagar,10-10-2023,Evening,yes,MN25354,,,,
CUST03874,Female,56,33,1118.78,Debit Card,Shayam Nagar,13-04-2023,Morning,yes,SN22345,,,,
CUST03875,Female,49,33,9398.31,Debit Card,Mansarovar,13-10-2023,Evening,yes,MS27374,,,,
CUST03876,Female,50,45,10641.76,Wallet,Shastri Nagar,03-07-2023,Evening,yes,SN34543,,,,
CUST03877,Female,29,17,837.09,UPI,Pratap Nagar,29-05-2023,Evening,yes,PN34546,,,,
CUST03878,Male,52,28,14510.4,Credit Card,Vaishali Nagar,11-07-2023,Evening,yes,VN32344,,,,
CUST03879,Male,65,44,7902.42,UPI,Malviya Nagar,11-11-2023,Night,yes,MN25354,,,,
CUST03880,Female,47,48,7725.1,Credit Card,Pratap Nagar,06-02-2023,Night,yes,PN34546,,,,
CUST03881,Male,49,23,9926.36,Credit Card,Johari Bazaar,04-02-2023,Afternoon,yes,JW32473,,,,
CUST03882,Male,40,15,24565.7,Debit Card,Pratap Nagar,25-10-2023,Morning,yes,PN34546,,,,
CUST03883,Male,43,26,11843.52,Debit Card,Johari Bazaar,10-10-2023,Evening,yes,JW32473,,,,
CUST03884,Female,21,31,8331.64,Debit Card,Pratap Nagar,11-01-2023,Morning,yes,PN34546,,,,
CUST03885,Male,28,13,13828.62,Credit Card,Johari Bazaar,14-11-2023,Evening,yes,JW32473,,,,
CUST03886,Female,38,48,3041.85,Debit Card,Shayam Nagar,15-10-2023,Morning,yes,SN22345,,,,
CUST03887,Female,25,21,2177.7,Cash,Vaishali Nagar,29-10-2023,Afternoon,yes,VN32344,,,,
CUST03888,Male,59,42,3362.66,Debit Card,C-Scheme,03-02-2023,Night,yes,CS43533,,,,
CUST03889,Female,57,27,756.87,Credit Card,Jhotwara,20-02-2023,Morning,yes,JH34565,,,,
CUST03890,Female,31,24,1737.78,Credit Card,Shayam Nagar,16-05-2023,Afternoon,yes,SN22345,,,,
CUST03891,Male,18,19,7877.48,Wallet,Vaishali Nagar,14-11-2023,Afternoon,yes,VN32344,,,,
CUST03892,Male,22,25,1085.21,Credit Card,Shayam Nagar,29-06-2023,Evening,yes,SN22345,,,,
CUST03893,Female,34,26,11795.2,Debit Card,Jhotwara,09-03-2023,Night,yes,JH34565,,,,
CUST03894,Male,19,37,20680.44,Debit Card,Bapu Bazaar,16-12-2023,Morning,yes,BB30393,,,,
CUST03895,Male,42,48,7683.8,Credit Card,Pratap Nagar,06-05-2023,Afternoon,yes,PN34546,,,,
CUST03896,Male,52,24,2623.92,UPI,Mansarovar,07-11-2023,Afternoon,yes,MS27374,,,,
CUST03897,Male,28,40,13934.04,UPI,Malviya Nagar,22-09-2023,Evening,yes,MN25354,,,,
CUST03898,Male,35,21,3524.68,Wallet,Shayam Nagar,10-11-2023,Night,yes,SN22345,,,,
CUST03899,Male,36,29,2025.99,Credit Card,C-Scheme,15-05-2023,Morning,yes,CS43533,,,,
CUST03900,Male,33,5,8365.9,Debit Card,Vaishali Nagar,08-02-2023,Afternoon,yes,VN32344,,,,
CUST03901,Male,20,3,1893.67,UPI,Pratap Nagar,04-02-2023,Afternoon,yes,PN34546,,,,
CUST03902,Male,53,1,12082.98,Wallet,Pratap Nagar,20-09-2023,Afternoon,yes,PN34546,,,,
CUST03903,Male,26,23,8357.76,Debit Card,Bapu Bazaar,31-03-2023,Afternoon,yes,BB30393,,,,
CUST03904,Female,34,26,6612.2,Credit Card,Jhotwara,18-01-2023,Night,yes,JH34565,,,,
CUST03905,Female,56,11,4981.53,UPI,C-Scheme,04-06-2023,Morning,yes,CS43533,,,,
CUST03906,Female,25,15,13757.8,Debit Card,Jhotwara,03-09-2023,Evening,yes,JH34565,,,,
CUST03907,Male,29,41,4681.37,Credit Card,Vaishali Nagar,08-02-2023,Morning,yes,VN32344,,,,
CUST03908,Male,28,41,2691.39,UPI,Shastri Nagar,17-05-2023,Night,yes,SN34543,,,,
CUST03909,Male,61,50,8406.3,Wallet,Mansarovar,22-10-2023,Night,yes,MS27374,,,,
CUST03910,Male,50,32,3473.33,Debit Card,Bapu Bazaar,16-08-2023,Evening,yes,BB30393,,,,
CUST03911,Male,51,1,22071.78,Credit Card,Mansarovar,05-01-2023,Evening,yes,MS27374,,,,
CUST03912,Female,42,47,2436.8,UPI,Johari Bazaar,27-01-2023,Evening,yes,JW32473,,,,
CUST03913,Male,19,49,938.9,UPI,Malviya Nagar,06-12-2023,Morning,yes,MN25354,,,,
CUST03914,Male,56,3,16440.05,Credit Card,Pratap Nagar,22-03-2023,Morning,yes,PN34546,,,,
CUST03915,Male,60,34,3610.17,Credit Card,Pratap Nagar,30-06-2023,Evening,yes,PN34546,,,,
CUST03916,Female,35,34,7204.76,UPI,Pratap Nagar,19-04-2023,Evening,yes,PN34546,,,,
CUST03917,Male,31,10,2877.29,Debit Card,Vaishali Nagar,25-11-2023,Afternoon,yes,VN32344,,,,
CUST03918,Female,20,5,4994.8,Credit Card,Shastri Nagar,07-07-2023,Evening,yes,SN34543,,,,
CUST03919,Male,50,19,5708.15,UPI,Malviya Nagar,16-02-2023,Night,yes,MN25354,,,,
CUST03920,Male,37,18,524.4,Credit Card,Jhotwara,17-07-2023,Evening,yes,JH34565,,,,
CUST03921,Male,47,1,8403.76,UPI,Shastri Nagar,12-07-2023,Morning,yes,SN34543,,,,
CUST03922,Female,53,4,8030.34,Cash,Bapu Bazaar,14-09-2023,Morning,yes,BB30393,,,,
CUST03923,Male,24,4,907.35,Wallet,C-Scheme,13-07-2023,Night,yes,CS43533,,,,
CUST03924,Female,23,22,9177.72,Debit Card,C-Scheme,12-08-2023,Evening,yes,CS43533,,,,
CUST03925,Female,49,50,1014.8,UPI,Shastri Nagar,18-05-2023,Morning,yes,SN34543,,,,
CUST03926,Male,53,31,4043.21,Debit Card,Pratap Nagar,03-10-2023,Morning,yes,PN34546,,,,
CUST03927,Male,35,14,21273.65,Debit Card,Mansarovar,08-12-2023,Morning,yes,MS27374,,,,
CUST03928,Female,41,49,10109.16,Credit Card,Johari Bazaar,02-01-2023,Evening,yes,JW32473,,,,
CUST03929,Male,47,50,16993.64,Debit Card,Bapu Bazaar,12-05-2023,Evening,yes,BB30393,,,,
CUST03930,Male,37,17,3473.84,Credit Card,Jhotwara,27-02-2023,Afternoon,yes,JH34565,,,,
CUST03931,Male,22,32,12818.61,Debit Card,Malviya Nagar,19-11-2023,Afternoon,yes,MN25354,,,,
CUST03932,Female,29,42,2430.51,Cash,Shastri Nagar,15-09-2023,Evening,yes,SN34543,,,,
CUST03933,Male,33,42,7944.4,UPI,Johari Bazaar,26-10-2023,Afternoon,yes,JW32473,,,,
CUST03934,Female,36,31,14521.26,Cash,Mansarovar,09-08-2023,Night,yes,MS27374,,,,
CUST03935,Male,33,20,8523.15,UPI,Bapu Bazaar,05-11-2023,Morning,yes,BB30393,,,,
CUST03936,Female,61,31,4154.28,Debit Card,Shayam Nagar,15-06-2023,Night,yes,SN22345,,,,
CUST03937,Female,65,32,3432.47,Credit Card,Shayam Nagar,12-04-2023,Night,yes,SN22345,,,,
CUST03938,Male,48,17,23159,Debit Card,Vaishali Nagar,27-07-2023,Afternoon,yes,VN32344,,,,
CUST03939,Male,48,30,2912.68,UPI,Shastri Nagar,05-08-2023,Evening,yes,SN34543,,,,
CUST03940,Female,29,6,17562.06,Cash,Bapu Bazaar,14-06-2023,Afternoon,yes,BB30393,,,,
CUST03941,Female,41,43,4463.95,Debit Card,C-Scheme,24-05-2023,Afternoon,yes,CS43533,,,,
CUST03942,Female,59,6,13504.96,Wallet,Shastri Nagar,03-11-2023,Evening,yes,SN34543,,,,
CUST03943,Male,49,19,6191.12,Credit Card,Shayam Nagar,20-11-2023,Afternoon,yes,SN22345,,,,
CUST03944,Male,34,47,6559.44,Cash,Shayam Nagar,19-10-2023,Evening,yes,SN22345,,,,
CUST03945,Male,29,43,4168.98,Wallet,Shastri Nagar,21-10-2023,Evening,yes,SN34543,,,,
CUST03946,Female,57,17,10595.13,Credit Card,Shastri Nagar,25-01-2023,Evening,yes,SN34543,,,,
CUST03947,Male,61,10,15635.72,Wallet,Jhotwara,01-05-2023,Night,yes,JH34565,,,,
CUST03948,Female,21,50,4779.32,Wallet,Pratap Nagar,18-05-2023,Night,yes,PN34546,,,,
CUST03949,Male,40,30,957.35,Wallet,Malviya Nagar,22-03-2023,Evening,yes,MN25354,,,,
CUST03950,Male,54,40,3077.79,UPI,Shastri Nagar,01-07-2023,Morning,yes,SN34543,,,,
CUST03951,Female,63,16,852.51,Wallet,Mansarovar,24-10-2023,Morning,yes,MS27374,,,,
CUST03952,Male,28,8,4905.92,UPI,Johari Bazaar,11-07-2023,Afternoon,yes,JW32473,,,,
CUST03953,Male,30,22,18561.48,Credit Card,Shastri Nagar,29-03-2023,Afternoon,yes,SN34543,,,,
CUST03954,Male,59,16,28594.5,Credit Card,Vaishali Nagar,22-07-2023,Morning,yes,VN32344,,,,
CUST03955,Male,63,14,10112.85,Credit Card,Jhotwara,17-07-2023,Evening,yes,JH34565,,,,
CUST03956,Female,60,30,2113.36,Wallet,Shastri Nagar,10-01-2023,Evening,yes,SN34543,,,,
CUST03957,Male,31,14,3942.1,Debit Card,Mansarovar,24-01-2023,Afternoon,yes,MS27374,,,,
CUST03958,Male,46,14,18708.88,UPI,Bapu Bazaar,20-07-2023,Afternoon,yes,BB30393,,,,
CUST03959,Male,20,32,7905.76,Credit Card,Bapu Bazaar,29-12-2023,Night,yes,BB30393,,,,
CUST03960,Female,45,48,15229.68,Debit Card,Shayam Nagar,14-01-2023,Afternoon,yes,SN22345,,,,
CUST03961,Female,30,16,4330.2,UPI,Shastri Nagar,19-11-2023,Night,yes,SN34543,,,,
CUST03962,Female,65,13,1087.24,Credit Card,Shayam Nagar,19-06-2023,Morning,yes,SN22345,,,,
CUST03963,Female,61,31,7961.88,Cash,Vaishali Nagar,02-02-2023,Afternoon,yes,VN32344,,,,
CUST03964,Female,59,27,3121.18,Credit Card,Jhotwara,28-02-2023,Night,yes,JH34565,,,,
CUST03965,Female,29,42,12746.07,Debit Card,Jhotwara,02-08-2023,Afternoon,yes,JH34565,,,,
CUST03966,Male,62,2,7853.97,Debit Card,Jhotwara,26-09-2023,Evening,yes,JH34565,,,,
CUST03967,Male,30,35,841.08,Debit Card,Johari Bazaar,06-02-2023,Evening,yes,JW32473,,,,
CUST03968,Female,21,12,21351.12,UPI,Johari Bazaar,22-03-2023,Morning,yes,JW32473,,,,
CUST03969,Female,58,22,1162.86,Debit Card,C-Scheme,17-10-2023,Morning,yes,CS43533,,,,
CUST03970,Female,23,44,736.92,UPI,Johari Bazaar,14-08-2023,Night,yes,JW32473,,,,
CUST03971,Male,49,8,1178.3,Cash,Mansarovar,16-07-2023,Afternoon,yes,MS27374,,,,
CUST03972,Male,58,23,11608.68,UPI,Jhotwara,13-03-2023,Night,yes,JH34565,,,,
CUST03973,Female,50,6,10190.64,Debit Card,Jhotwara,08-09-2023,Afternoon,yes,JH34565,,,,
CUST03974,Female,33,2,10359.36,Wallet,Shayam Nagar,15-02-2023,Morning,yes,SN22345,,,,
CUST03975,Male,24,24,18751.24,UPI,Vaishali Nagar,21-08-2023,Night,yes,VN32344,,,,
CUST03976,Male,63,19,7688.36,Credit Card,Shayam Nagar,06-03-2023,Evening,yes,SN22345,,,,
CUST03977,Male,50,21,8650.98,Debit Card,Bapu Bazaar,09-05-2023,Afternoon,yes,BB30393,,,,
CUST03978,Male,24,36,1339,Wallet,Bapu Bazaar,16-07-2023,Afternoon,yes,BB30393,,,,
CUST03979,Female,50,6,1960.76,UPI,Jhotwara,01-04-2023,Morning,yes,JH34565,,,,
CUST03980,Male,30,24,5222.45,UPI,Pratap Nagar,14-03-2023,Morning,yes,PN34546,,,,
CUST03981,Male,23,32,2010.14,Cash,Jhotwara,28-04-2023,Afternoon,yes,JH34565,,,,
CUST03982,Male,42,47,8673.48,UPI,Mansarovar,07-06-2023,Evening,yes,MS27374,,,,
CUST03983,Male,59,24,11662.45,UPI,Jhotwara,15-02-2023,Evening,yes,JH34565,,,,
CUST03984,Male,53,8,22068.24,Debit Card,C-Scheme,28-11-2023,Evening,yes,CS43533,,,,
CUST03985,Female,45,11,13096.12,Wallet,Jhotwara,16-09-2023,Morning,yes,JH34565,,,,
CUST03986,Male,52,10,1966.38,Wallet,Jhotwara,27-02-2023,Evening,yes,JH34565,,,,
CUST03987,Male,47,5,10248.4,Cash,Malviya Nagar,22-12-2023,Afternoon,yes,MN25354,,,,
CUST03988,Male,56,8,17050.08,Debit Card,Jhotwara,16-12-2023,Evening,yes,JH34565,,,,
CUST03989,Female,47,9,7273.11,Wallet,Vaishali Nagar,25-07-2023,Afternoon,yes,VN32344,,,,
CUST03990,Female,42,6,337.8,UPI,Malviya Nagar,30-05-2023,Night,yes,MN25354,,,,
CUST03991,Female,47,20,14670.09,Debit Card,C-Scheme,04-04-2023,Morning,yes,CS43533,,,,
CUST03992,Male,43,47,20727.84,Wallet,Shayam Nagar,12-01-2023,Night,yes,SN22345,,,,
CUST03993,Male,41,36,14210.16,Debit Card,Vaishali Nagar,30-07-2023,Evening,yes,VN32344,,,,
CUST03994,Male,64,4,17084.8,UPI,Johari Bazaar,26-12-2023,Night,yes,JW32473,,,,
CUST03995,Male,64,12,2798,Credit Card,Shastri Nagar,01-02-2023,Night,yes,SN34543,,,,
CUST03996,Female,59,7,24888.65,Cash,Mansarovar,22-05-2023,Afternoon,yes,MS27374,,,,
CUST03997,Male,41,29,9304.86,Debit Card,Bapu Bazaar,27-06-2023,Night,yes,BB30393,,,,
CUST03998,Male,42,44,2959.64,Debit Card,Shastri Nagar,04-05-2023,Morning,yes,SN34543,,,,
CUST03999,Male,35,27,27380.82,Credit Card,Shayam Nagar,12-04-2023,Evening,yes,SN22345,,,,
CUST04000,Female,32,2,128.86,Credit Card,Johari Bazaar,02-02-2023,Afternoon,yes,JW32473,,,,
CUST04001,Female,60,19,18685.02,Wallet,Shastri Nagar,27-06-2023,Evening,yes,SN34543,,,,
CUST04002,Female,30,30,2846.52,Credit Card,Vaishali Nagar,14-01-2023,Night,yes,VN32344,,,,
CUST04003,Male,55,45,13634.45,Wallet,Bapu Bazaar,21-11-2023,Night,yes,BB30393,,,,
CUST04004,Female,23,26,26147.7,Wallet,Shayam Nagar,07-09-2023,Afternoon,yes,SN22345,,,,
CUST04005,Female,42,33,4759.04,Debit Card,Johari Bazaar,17-05-2023,Morning,yes,JW32473,,,,
CUST04006,Female,56,43,4169.48,Wallet,Mansarovar,15-11-2023,Morning,yes,MS27374,,,,
CUST04007,Female,52,26,2103.45,Credit Card,Pratap Nagar,08-08-2023,Evening,yes,PN34546,,,,
CUST04008,Female,22,31,15241.2,Debit Card,C-Scheme,25-05-2023,Morning,yes,CS43533,,,,
CUST04009,Male,49,32,16717.64,Wallet,Mansarovar,03-08-2023,Morning,yes,MS27374,,,,
CUST04010,Female,59,22,6303.28,Credit Card,Jhotwara,12-08-2023,Afternoon,yes,JH34565,,,,
CUST04011,Male,45,31,2749.2,Credit Card,Bapu Bazaar,16-01-2023,Night,yes,BB30393,,,,
CUST04012,Male,60,13,2049.41,Wallet,Bapu Bazaar,22-05-2023,Night,yes,BB30393,,,,
CUST04013,Female,26,41,16454.15,Credit Card,Bapu Bazaar,19-03-2023,Night,yes,BB30393,,,,
CUST04014,Female,43,48,15101.9,Cash,Malviya Nagar,13-04-2023,Evening,yes,MN25354,,,,
CUST04015,Male,27,28,8189.12,Credit Card,Vaishali Nagar,03-02-2023,Morning,yes,VN32344,,,,
CUST04016,Female,42,48,24975.75,Cash,Vaishali Nagar,15-06-2023,Evening,yes,VN32344,,,,
CUST04017,Male,21,18,580.48,Debit Card,Johari Bazaar,10-03-2023,Evening,yes,JW32473,,,,
CUST04018,Female,42,15,2832.78,Cash,Johari Bazaar,26-07-2023,Night,yes,JW32473,,,,
CUST04019,Female,54,6,18412.8,Credit Card,Mansarovar,18-11-2023,Afternoon,yes,MS27374,,,,
CUST04020,Male,60,10,23575.8,Cash,C-Scheme,22-11-2023,Evening,yes,CS43533,,,,
CUST04021,Male,28,46,5780.54,Wallet,Bapu Bazaar,30-04-2023,Morning,yes,BB30393,,,,
CUST04022,Female,40,16,6587.2,Credit Card,Shastri Nagar,16-01-2023,Night,yes,SN34543,,,,
CUST04023,Male,23,32,10014.24,Cash,Johari Bazaar,07-01-2023,Morning,yes,JW32473,,,,
CUST04024,Male,54,21,786.67,Wallet,Bapu Bazaar,17-07-2023,Afternoon,yes,BB30393,,,,
CUST04025,Female,19,9,4601.7,Cash,C-Scheme,11-03-2023,Afternoon,yes,CS43533,,,,
CUST04026,Female,32,4,24703.25,Debit Card,Malviya Nagar,22-02-2023,Afternoon,yes,MN25354,,,,
CUST04027,Male,59,29,7790.48,Wallet,Shastri Nagar,10-02-2023,Morning,yes,SN34543,,,,
CUST04028,Male,55,24,3515.44,Credit Card,C-Scheme,18-07-2023,Morning,yes,CS43533,,,,
CUST04029,Male,54,10,20884.4,UPI,Jhotwara,14-07-2023,Night,yes,JH34565,,,,
CUST04030,Female,24,31,12927.18,Cash,Mansarovar,22-01-2023,Morning,yes,MS27374,,,,
CUST04031,Female,60,24,3000.42,UPI,Jhotwara,01-07-2023,Night,yes,JH34565,,,,
CUST04032,Male,61,13,11843.52,Cash,Shastri Nagar,27-05-2023,Evening,yes,SN34543,,,,
CUST04033,Female,33,42,3340.26,UPI,Shayam Nagar,28-09-2023,Night,yes,SN22345,,,,
CUST04034,Male,61,43,10772.82,Debit Card,Pratap Nagar,21-03-2023,Morning,yes,PN34546,,,,
CUST04035,Male,64,43,28838.7,UPI,Shastri Nagar,30-11-2023,Afternoon,yes,SN34543,,,,
CUST04036,Male,43,10,11798.46,UPI,Bapu Bazaar,18-12-2023,Afternoon,yes,BB30393,,,,
CUST04037,Female,49,13,10180.32,Credit Card,Jhotwara,30-01-2023,Night,yes,JH34565,,,,
CUST04038,Female,24,20,7321.98,UPI,Shastri Nagar,26-11-2023,Morning,yes,SN34543,,,,
CUST04039,Female,32,17,10467.39,Credit Card,Pratap Nagar,04-05-2023,Afternoon,yes,PN34546,,,,
CUST04040,Female,31,41,17809.6,Debit Card,Jhotwara,29-01-2023,Morning,yes,JH34565,,,,
CUST04041,Male,59,8,6826.44,Cash,Pratap Nagar,10-07-2023,Night,yes,PN34546,,,,
CUST04042,Male,56,42,1541.28,UPI,Mansarovar,11-05-2023,Night,yes,MS27374,,,,
CUST04043,Female,23,38,4117.35,Wallet,C-Scheme,24-12-2023,Morning,yes,CS43533,,,,
CUST04044,Female,43,25,23452.25,Credit Card,Pratap Nagar,27-03-2023,Afternoon,yes,PN34546,,,,
